AFFGEOID,Population (people),Color,Inset,Label,ALAND,AWATER,COUNTYNS,GEOID,DisplayName
0500000US54075,7869,,,POC,2435206742,4094092,1550044,54075,Pocahontas (0500000US54075)
0500000US05111,22965,,,POI,1963975460,13892745,69174,5111,Poinsett (0500000US05111)
0500000US22077,20758,,,POI,1442300231,86716680,559449,22077,Pointe Coupee (0500000US22077)
0500000US05113,19221,,,POL,2219200782,12520929,69175,5113,Polk (0500000US05113)
0500000US12105,725046,,,POL,4656518803,550424838,295747,12105,Polk (0500000US12105)
0500000US13233,42853,,,POL,803767094,4673256,343585,13233,Polk (0500000US13233)
0500000US19153,492401,,,POL,1482507926,50475974,465265,19153,Polk (0500000US19153)
0500000US27119,31192,,,POL,5104864821,69390824,659505,27119,Polk (0500000US27119)
0500000US29167,31519,,,POL,1646006168,17837927,758538,29167,Polk (0500000US29167)
0500000US31143,5214,,,POL,1136152529,5104692,835893,31143,Polk (0500000US31143)
0500000US37149,19328,,,POL,615606322,1964035,1008579,37149,Polk (0500000US37149)
0500000US41053,87433,,,POL,1918983625,8146518,1135862,41053,Polk (0500000US41053)
0500000US47139,17544,,,POL,1125622665,19906879,1639782,47139,Polk (0500000US47139)
0500000US48373,50123,,,POL,2737733240,136271620,1383972,48373,Polk (0500000US48373)
0500000US55095,44977,,,POL,2368077722,109025818,1581108,55095,Polk (0500000US55095)
0500000US30073,5898,,,PON,4207608375,43980663,1719587,30073,Pondera (0500000US30073)
0500000US28115,31184,,,PON,1289330916,8308394,695803,28115,Pontotoc (0500000US28115)
0500000US40123,38065,,,PON,1865856327,12574651,1101849,40123,Pontotoc (0500000US40123)
0500000US05115,63381,,,POP,2100810775,51385065,69901,5115,Pope (0500000US05115)
0500000US17151,3763,,,POP,955362037,14662240,424277,17151,Pope (0500000US17151)
0500000US27121,11308,,,POP,1734089839,123219751,659506,27121,Pope (0500000US27121)
0500000US51510,159467,,,POQ,38682337,1069028,1498415,51510,Poquoson (0500000US51510)
0500000US39133,161791,,,POR,1262372713,43125087,1074079,39133,Portage (0500000US39133)
0500000US55097,70377,,,POR,2074252980,56835087,1581109,55097,Portage (0500000US55097)
0500000US18127,173215,,,POR,1082907710,268619691,450382,18127,Porter (0500000US18127)
0500000US51520,17219,,,POR,33336230,322409,1498416,51520,Portsmouth (0500000US51520)
0500000US18129,25222,,,POS,1060302147,26505383,450383,18129,Posey (0500000US18129)
0500000US20149,25348,,,POT,2177506471,54148936,485038,20149,Pottawatomie (0500000US20149)
0500000US40125,72454,,,POT,2040375639,14845673,1101850,40125,Pottawatomie (0500000US40125)
0500000US19155,93667,,,POT,2463771925,20389998,465266,19155,Pottawattamie (0500000US19155)
0500000US42105,16396,,,POT,2800422768,558970,1213684,42105,Potter (0500000US42105)
0500000US46107,2472,,,POT,2230336533,97172021,1265761,46107,Potter (0500000US46107)
0500000US48375,118525,,,POT,2352718735,35190085,1383973,48375,Potter (0500000US48375)
0500000US30075,1694,,,POW,8542288822,1565958,1719584,30075,Powder River (0500000US30075)
0500000US21197,13129,,,POW,463558850,2953274,516945,21197,Powell (0500000US21197)
0500000US30077,6946,,,POW,6024421103,16247901,1720021,30077,Powell (0500000US30077)
0500000US16077,7878,,,POW,3635892401,99205466,394951,16077,Power (0500000US16077)
0500000US19157,18662,,,POW,1514945164,2961952,465267,19157,Poweshiek (0500000US19157)
0500000US51530,6641,,,POW,16674752,219579,1498417,51530,Powhatan (0500000US51530)
0500000US05117,8282,,,PRA,1677069877,72638193,69176,5117,Prairie (0500000US05117)
0500000US30079,1088,,,PRA,4497780202,15092932,1715847,30079,Prairie (0500000US30079)
0500000US20151,9157,,,PRA,1903740950,1771939,485039,20151,Pratt (0500000US20151)
0500000US39135,40999,,,PRE,1098741137,6062721,1074080,39135,Preble (0500000US39135)
0500000US28117,25008,,,PRE,1074806610,8324262,695779,28117,Prentiss (0500000US28117)
0500000US48377,6131,,,PRE,9985057446,1773188,1383974,48377,Presidio (0500000US48377)
0500000US26141,12982,,,PRE,1706069655,4957327108,1623013,26141,Presque Isle (0500000US26141)
0500000US54077,34216,,,PRE,1680420300,6668159,1558642,54077,Preston (0500000US54077)
0500000US55099,14054,,,PRI,3247987870,62098964,1581110,55099,Price (0500000US55099)
0500000US51540,46553,,,PRI,26534611,46120,1789068,51540,Prince Edward (0500000US51540)
0500000US51550,249422,,,PRI,876598054,32349712,1498558,51550,Prince George (0500000US51550)
0500000US24035,49874,,,PRI,962673214,360020725,596089,24035,Prince George's (0500000US24035)
0500000US51570,18170,,,PRI,19475360,709877,1498420,51570,Prince William (0500000US51570)
0500000US44007,660741,,,PRO,1060552463,67870199,1219781,44007,Providence (0500000US44007)
0500000US08099,11999,,,PRO,4243457240,15317423,198165,8099,Prowers (0500000US08099)
0500000US08101,168162,,,PUE,6181242835,28941249,198166,8101,Pueblo (0500000US08101)
0500000US05119,399125,,,PUL,1964009183,126988884,69177,5119,Pulaski (0500000US05119)
0500000US13235,9855,,,PUL,645583957,5046606,347593,13235,Pulaski (0500000US13235)
0500000US17153,5193,,,PUL,516100615,9768333,1784966,17153,Pulaski (0500000US17153)
0500000US18131,12514,,,PUL,1123212810,2224813,446852,18131,Pulaski (0500000US18131)
0500000US21199,65034,,,PUL,1705275603,48545539,516946,21199,Pulaski (0500000US21199)
0500000US29169,53955,,,PUL,1417014582,11312724,758539,29169,Pulaski (0500000US29169)
0500000US51580,5737,,,PUL,14163842,521492,1789069,51580,Pulaski (0500000US51580)
0500000US40127,10812,,,PUS,3614425443,69995893,1101851,40127,Pushmataha (0500000US40127)
0500000US12107,73321,,,PUT,1886452945,255262400,306910,12107,Putnam (0500000US12107)
0500000US13237,22047,,,PUT,892721731,41451859,347246,13237,Putnam (0500000US13237)
0500000US17155,5637,,,PUT,414649315,31195045,424279,17155,Putnam (0500000US17155)
0500000US18133,36726,,,PUT,1244585887,5585892,450384,18133,Putnam (0500000US18133)
0500000US29171,4681,,,PUT,1339844722,5942463,758540,29171,Putnam (0500000US29171)
0500000US36079,97668,,,PUT,596349758,41229989,974138,36079,Putnam (0500000US36079)
0500000US39137,34451,,,PUT,1249783612,4544874,1074081,39137,Putnam (0500000US39137)
0500000US47141,79854,,,PUT,1038860592,3777708,1639783,47141,Putnam (0500000US47141)
0500000US54079,57440,,,PUT,895303696,12225557,1550046,54079,Putnam (0500000US54079)
0500000US35037,8746,,,QUA,7443508559,18554572,929110,35037,Quay (0500000US35037)
0500000US24037,113777,,,QUE,928809940,1050592561,1697853,24037,Queen Anne's (0500000US24037)
0500000US36081,2405464,,,QUE,281594049,188444349,974139,36081,Queens (0500000US36081)
0500000US13239,2235,,,QUI,391703076,24158295,350547,13239,Quitman (0500000US13239)
0500000US28119,6176,,,QUI,1048975539,3676001,695780,28119,Quitman (0500000US28119)
0500000US13241,16883,,,RAB,958643875,17853952,351489,13241,Rabun (0500000US13241)
0500000US55101,197727,,,RAC,861537609,1190103013,1581111,55101,Racine (0500000US55101)
0500000US51590,42590,,,RAD,110844523,2341364,1498421,51590,Radford (0500000US51590)
0500000US48379,12164,,,RAI,594281632,76078926,1383975,48379,Rains (0500000US48379)
0500000US54081,74591,,,RAL,1567871999,10328839,1550047,54081,Raleigh (0500000US54081)
0500000US29173,10355,,,RAL,1216743025,36381069,758541,29173,Ralls (0500000US29173)
0500000US27123,552352,,,RAM,394323902,46008725,659507,27123,Ramsey (0500000US27123)
0500000US38071,11605,,,RAM,3070086478,299504065,1034215,38071,Ramsey (0500000US38071)
0500000US48381,140753,,,RAN,2363909278,25203162,1383976,48381,Randall (0500000US48381)
0500000US01111,21967,,,RAN,1503618358,9283013,161582,1111,Randolph (0500000US01111)
0500000US05121,18571,,,RAN,1688445989,10370823,69178,5121,Randolph (0500000US05121)
0500000US13243,6425,,,RAN,1109126227,6830041,352242,13243,Randolph (0500000US13243)
0500000US17157,30163,,,RAN,1490194098,56150220,1784967,17157,Randolph (0500000US17157)
0500000US18135,24502,,,RAN,1171656774,2420288,446853,18135,Randolph (0500000US18135)
0500000US29175,24716,,,RAN,1250217879,13254192,758542,29175,Randolph (0500000US29175)
0500000US37151,144171,,,RAN,2026237917,19758154,1008580,37151,Randolph (0500000US37151)
0500000US54083,27932,,,RAN,2692810850,667359,1550048,54083,Randolph (0500000US54083)
0500000US28121,157031,,,RAN,2008526163,79225996,695781,28121,Rankin (0500000US28121)
0500000US38073,5703,,,RAN,2233792873,3582338,1035301,38073,Ransom (0500000US38073)
0500000US22079,130023,,,RAP,3420935889,105385799,559460,22079,Rapides (0500000US22079)
0500000US51595,5766,,,RAP,17881071,165621,1498422,51595,Rappahannock (0500000US51595)
0500000US30081,44174,,,RAV,6192574713,24289479,1719582,30081,Ravalli (0500000US30081)
0500000US20153,2561,,,RAW,2769775708,415527,485040,20153,Rawlins (0500000US20153)
0500000US29177,23158,,,RAY,1473619864,13412073,758543,29177,Ray (0500000US29177)
0500000US48383,3385,,,REA,3044049119,1792716,1383977,48383,Reagan (0500000US48383)
0500000US48385,2758,,,REA,1810812879,2346259,1383978,48385,Real (0500000US48385)
0500000US27125,3935,,,RED,1119929346,227815,659508,27125,Red Lake (0500000US27125)
0500000US22081,7620,,,RED,1007453088,34259705,559472,22081,Red River (0500000US22081)
0500000US48387,11587,,,RED,2703677245,33255080,1383979,48387,Red River (0500000US48387)
0500000US31145,10702,,,RED,1857036304,2591016,835894,31145,Red Willow (0500000US31145)
0500000US27127,15425,,,RED,2275493325,8220826,659509,27127,Redwood (0500000US27127)
0500000US48389,14748,,,REE,6825534319,17396672,1383980,48389,Reeves (0500000US48389)
0500000US48391,6741,,,REF,1995545557,123688759,1383981,48391,Refugio (0500000US48391)
0500000US20155,61898,,,REN,3251231984,43517492,485041,20155,Reno (0500000US20155)
0500000US36083,161130,,,REN,1689859763,33525770,974140,36083,Rensselaer (0500000US36083)
0500000US27129,14723,,,REN,2545711095,10851893,659510,27129,Renville (0500000US27129)
0500000US38075,2282,,,REN,2272050275,40658499,1034229,38075,Renville (0500000US38075)
0500000US20157,4674,,,REP,1857998463,7951912,485042,20157,Republic (0500000US20157)
0500000US29179,6096,,,REY,2093946390,15373678,758544,29179,Reynolds (0500000US29179)
0500000US47143,32870,,,RHE,817071272,54409427,1639784,47143,Rhea (0500000US47143)
0500000US20159,9427,,,RIC,1880936102,4482698,485043,20159,Rice (0500000US20159)
0500000US27131,67097,,,RIC,1284218948,52062452,659511,27131,Rice (0500000US27131)
0500000US49033,2510,,,RIC,2664701007,149106483,1448030,49033,Rich (0500000US49033)
0500000US31147,7871,,,RIC,1429261302,7077610,835895,31147,Richardson (0500000US31147)
0500000US17159,15813,,,RIC,932484080,4874777,424281,17159,Richland (0500000US17159)
0500000US22083,20043,,,RIC,1439031396,22771218,559481,22083,Richland (0500000US22083)
0500000US30083,11491,,,RIC,5398974515,49002593,1715338,30083,Richland (0500000US30083)
0500000US38077,16529,,,RIC,3718378999,25035244,1035302,38077,Richland (0500000US38077)
0500000US39139,124936,,,RIC,1282631596,12560134,1074082,39139,Richland (0500000US39139)
0500000US45079,416147,,,RIC,1961343757,38007093,1249299,45079,Richland (0500000US45079)
0500000US55103,17304,,,RIC,1518120276,8153423,1581112,55103,Richland (0500000US55103)
0500000US13245,206607,,,RIC,840036613,10995252,358024,13245,Richmond (0500000US13245)
0500000US36085,495747,,,RIC,148982680,117441533,974141,36085,Richmond (0500000US36085)
0500000US37153,42946,,,RIC,1226849523,15575098,1008581,37153,Richmond (0500000US37153)
0500000US51600,24146,,,RIC,16162728,84155,1789070,51600,Richmond (0500000US51600)
0500000US51610,14658,,,RIC,5300262,32,1498423,51610,Richmond (0500000US51610)
0500000US20161,71959,,,RIL,1579077672,32047392,485044,20161,Riley (0500000US20161)
0500000US19159,4663,,,RIN,1386932347,8723135,465268,19159,Ringgold (0500000US19159)
0500000US35039,40363,,,RIO,15179593238,91463246,1702368,35039,Rio Arriba (0500000US35039)
0500000US08103,6529,,,RIO,8342275014,4868111,198167,8103,Rio Blanco (0500000US08103)
0500000US08105,11539,,,RIO,2361956082,984295,198168,8105,Rio Grande (0500000US08105)
0500000US18137,28995,,,RIP,1156231104,4243112,450385,18137,Ripley (0500000US18137)
0500000US29181,10679,,,RIP,1630438188,5455724,758545,29181,Ripley (0500000US29181)
0500000US54085,8444,,,RIT,1170648850,4424612,1689049,54085,Ritchie (0500000US54085)
0500000US06065,2418185,,,RIV,18671924669,242973907,277297,6065,Riverside (0500000US06065)
0500000US47145,53404,,,ROA,934385981,88599487,1639785,47145,Roane (0500000US47145)
0500000US54087,14028,,,ROA,1252422354,404682,1550050,54087,Roane (0500000US54087)
0500000US51620,8180,,,ROA,21438217,227442,1498424,51620,Roanoke (0500000US51620)
0500000US51630,27982,,,ROA,27066499,178344,1498425,51630,Roanoke (0500000US51630)
0500000US46109,10280,,,ROB,2851720399,89929974,1265786,46109,Roberts (0500000US46109)
0500000US48393,827,,,ROB,2393298442,346846,1383982,48393,Roberts (0500000US48393)
0500000US21201,2193,,,ROB,258794976,484952,516947,21201,Robertson (0500000US21201)
0500000US47147,72803,,,ROB,1233703847,457701,1639786,47147,Robertson (0500000US47147)
0500000US48395,16757,,,ROB,2214840334,27332985,1383983,48395,Robertson (0500000US48395)
0500000US37155,116530,,,ROB,2453481924,5076395,1026130,37155,Robeson (0500000US37155)
0500000US27133,9704,,,ROC,1249562287,698231,659512,27133,Rock (0500000US27133)
0500000US31149,1262,,,ROC,2611466193,8807741,835896,31149,Rock (0500000US31149)
0500000US55105,163687,,,ROC,1860044984,20695798,1581113,55105,Rock (0500000US55105)
0500000US17161,144672,,,ROC,1107209785,61633874,424282,17161,Rock Island (0500000US17161)
0500000US51640,6720,,,ROC,21332077,105290,1498426,51640,Rockbridge (0500000US51640)
0500000US21203,16037,,,ROC,819854210,4010849,516948,21203,Rockcastle (0500000US21203)
0500000US13247,93570,,,ROC,336226897,5900996,357592,13247,Rockdale (0500000US13247)
0500000US33015,314176,,,ROC,1801055122,258626550,873181,33015,Rockingham (0500000US33015)
0500000US37157,91096,,,ROC,1465006547,18434917,1008582,37157,Rockingham (0500000US37157)
0500000US51650,137148,,,ROC,133282615,219667964,1498554,51650,Rockingham (0500000US51650)
0500000US36087,338329,,,ROC,449841002,66919665,974142,36087,Rockland (0500000US36087)
0500000US48397,107819,,,ROC,329464269,56269481,1383984,48397,Rockwall (0500000US48397)
0500000US40129,3442,,,ROG,2955524813,13688537,1101852,40129,Roger Mills (0500000US40129)
0500000US40131,95240,,,ROG,1750176502,92946097,1101853,40131,Rogers (0500000US40131)
0500000US38079,12187,,,ROL,2338867336,94423046,1034228,38079,Rolette (0500000US38079)
0500000US20163,4919,,,ROO,2306454194,11962259,485045,20163,Rooks (0500000US20163)
0500000US30085,10794,,,ROO,6098391677,38582249,1669428,30085,Roosevelt (0500000US30085)
0500000US35041,19191,,,ROO,6335242836,18679734,1702369,35041,Roosevelt (0500000US35041)
0500000US26143,23459,,,ROS,1346526239,155723123,1623014,26143,Roscommon (0500000US26143)
0500000US27135,15331,,,ROS,4329730562,16913419,659513,27135,Roseau (0500000US27135)
0500000US30087,8329,,,ROS,12971010185,44234227,1716795,30087,Rosebud (0500000US30087)
0500000US39141,77093,,,ROS,1784931094,9994410,1074083,39141,Ross (0500000US39141)
0500000US08107,24829,,,ROU,6117602801,15831744,198169,8107,Routt (0500000US08107)
0500000US21205,24662,,,ROW,724780982,16641973,516949,21205,Rowan (0500000US21205)
0500000US37159,146875,,,ROW,1325058762,31968195,1008583,37159,Rowan (0500000US37159)
0500000US48399,9900,,,RUN,2722259323,15604788,1383985,48399,Runnels (0500000US48399)
0500000US18139,16752,,,RUS,1057069328,838340,446854,18139,Rush (0500000US18139)
0500000US20165,2956,,,RUS,1858997559,544720,485358,20165,Rush (0500000US20165)
0500000US48401,52214,,,RUS,2393663215,37217198,1383986,48401,Rusk (0500000US48401)
0500000US55107,14188,,,RUS,2366092262,44813690,1581114,55107,Rusk (0500000US55107)
0500000US01113,59183,,,RUS,1660652494,15564412,161583,1113,Russell (0500000US01113)
0500000US20167,6691,,,RUS,2295402858,34126776,485046,20167,Russell (0500000US20167)
0500000US21207,17991,,,RUS,657060481,75583987,516950,21207,Russell (0500000US21207)
0500000US51660,51814,,,RUS,44908386,131080,1498563,51660,Russell (0500000US51660)
0500000US37161,64444,,,RUT,1464476090,4692959,1008584,37161,Rutherford (0500000US37161)
0500000US47149,341486,,,RUT,1603892832,12406556,1639787,47149,Rutherford (0500000US47149)
0500000US50021,60572,,,RUT,2410114035,38760900,1461767,50021,Rutland (0500000US50021)
0500000US22085,22155,,,SAB,2244547678,375313525,559489,22085,Sabine (0500000US22085)
0500000US48403,9894,,,SAB,1273523415,219936062,1383987,48403,Sabine (0500000US48403)
0500000US19161,9814,,,SAC,1489300203,8569436,465269,19161,Sac (0500000US19161)
0500000US06067,1585055,,,SAC,2500045887,75340560,277298,6067,Sacramento (0500000US06067)
0500000US23023,36699,,,SAG,657786224,300586843,581297,23023,Sagadahoc (0500000US23023)
0500000US26145,190124,,,SAG,2074053636,39287690,1623015,26145,Saginaw (0500000US26145)
0500000US08109,6368,,,SAG,8206547699,4454510,198170,8109,Saguache (0500000US08109)
0500000US34033,64837,,,SAL,859519174,105385672,882233,34033,Salem (0500000US34033)
0500000US51670,23033,,,SAL,26817673,1228128,1498428,51670,Salem (0500000US51670)
0500000US05123,23090,,,SAL,1644082981,20017606,83331,5123,Saline (0500000US05123)
0500000US17163,257400,,,SAL,1703526425,41843531,1784987,17163,Saline (0500000US17163)
0500000US20169,54303,,,SAL,1865429339,2760902,485047,20169,Saline (0500000US20169)
0500000US29183,405262,,,SAL,1451692082,82663655,758546,29183,Saline (0500000US29183)
0500000US31151,14292,,,SAL,1486812315,5821039,835897,31151,Saline (0500000US31151)
0500000US49035,1185238,,,SAL,1921953039,164895908,1448031,49035,Salt Lake (0500000US49035)
0500000US45081,18862,,,SAL,1172525912,23102511,1248016,45081,Saluda (0500000US45081)
0500000US37163,59036,,,SAM,2449946536,4923828,1026131,37163,Sampson (0500000US37163)
0500000US48405,7918,,,SAN,1374400363,159644688,1383988,48405,San Augustine (0500000US48405)
0500000US06069,64209,,,SAN,3596591085,4719300,277299,6069,San Benito (0500000US06069)
0500000US06071,2181654,,,SAN,51976125699,96413674,277300,6071,San Bernardino (0500000US06071)
0500000US06073,3298634,,,SAN,10904515125,817257158,277301,6073,San Diego (0500000US06073)
0500000US06075,873965,,,SAN,121507089,479146790,277302,6075,San Francisco (0500000US06075)
0500000US48407,27402,,,SAN,1474332269,151949232,1383989,48407,San Jacinto (0500000US48407)
0500000US06077,779233,,,SAN,3606222503,89027654,277303,6077,San Joaquin (0500000US06077)
0500000US08111,705,,,SAN,1003660672,2035929,198171,8111,San Juan (0500000US08111)
0500000US35043,148834,,,SAN,9609358329,10852149,929113,35043,San Juan (0500000US35043)
0500000US49037,14518,,,SAN,20253174599,293818273,1448032,49037,San Juan (0500000US49037)
0500000US53055,17788,,,SAN,450432205,1157478544,1531931,53055,San Juan (0500000US53055)
0500000US06079,282424,,,SAN,8549176813,815614291,277304,6079,San Luis Obispo (0500000US06079)
0500000US06081,764442,,,SAN,1161922042,757123906,277305,6081,San Mateo (0500000US06081)
0500000US08113,8072,,,SAN,3332602595,5207582,198172,8113,San Miguel (0500000US08113)
0500000US35045,121661,,,SAN,14289563220,54895407,936844,35045,San Miguel (0500000US35045)
0500000US48409,68755,,,SAN,1795990941,37577389,1383990,48409,San Patricio (0500000US48409)
0500000US48411,5730,,,SAN,2940447163,8300211,1383991,48411,San Saba (0500000US48411)
0500000US46111,2330,,,SAN,1474329184,3132216,1266977,46111,Sanborn (0500000US46111)
0500000US30089,12400,,,SAN,7149404122,76395122,1719578,30089,Sanders (0500000US30089)
0500000US35047,27201,,,SAN,12228666259,51380263,929114,35047,Sandoval (0500000US35047)
0500000US39143,58896,,,SAN,1057351022,24514231,1074084,39143,Sandusky (0500000US39143)
0500000US17165,23768,,,SAN,984170284,17979016,424283,17165,Sangamon (0500000US17165)
0500000US26147,160383,,,SAN,1868725517,297817403,1625033,26147,Sanilac (0500000US26147)
0500000US49039,28437,,,SAN,4117901457,32049371,1448033,49039,Sanpete (0500000US49039)
0500000US06083,448229,,,SAN,7080860229,2729213507,277306,6083,Santa Barbara (0500000US06083)
0500000US06085,1936259,,,SAN,3343892720,33595850,277307,6085,Santa Clara (0500000US06085)
0500000US04023,47669,,,SAN,3201853239,3068237,40472,4023,Santa Cruz (0500000US04023)
0500000US06087,270861,,,SAN,1152823584,419714230,277308,6087,Santa Cruz (0500000US06087)
0500000US35049,154823,,,SAN,4947861287,2643021,933322,35049,Santa Fe (0500000US35049)
0500000US12109,273425,,,SAN,1555651402,572113481,308371,12109,Santa Rosa (0500000US12109)
0500000US12111,329226,,,SAR,1480593673,300906587,308372,12111,Sarasota (0500000US12111)
0500000US36089,108505,,,SAR,6939601205,367206795,977309,36089,Saratoga (0500000US36089)
0500000US38081,3862,,,SAR,2223461620,21731925,1035303,38081,Sargent (0500000US38081)
0500000US31153,190604,,,SAR,616679952,24397525,835898,31153,Sarpy (0500000US31153)
0500000US55109,93536,,,SAU,1870380099,33740130,1581833,55109,Sauk (0500000US55109)
0500000US31155,22278,,,SAU,1939715798,28209418,835899,31155,Saunders (0500000US31155)
0500000US55111,65763,,,SAW,2153686013,45692969,1581115,55111,Sawyer (0500000US55111)
0500000US36091,235509,,,SCH,2097812305,87488004,974143,36091,Schenectady (0500000US36091)
0500000US48413,2451,,,SCH,3394546068,87401,1383992,48413,Schleicher (0500000US48413)
0500000US13249,4547,,,SCH,432291202,2369649,344129,13249,Schley (0500000US13249)
0500000US36093,158061,,,SCH,530089712,12366944,974144,36093,Schoharie (0500000US36093)
0500000US26149,60939,,,SCH,1296650215,52801735,1625034,26149,Schoolcraft (0500000US26149)
0500000US17167,196343,,,SCH,2248773855,22676868,1785010,17167,Schuyler (0500000US17167)
0500000US29185,9284,,,SCH,1748193269,70137865,758547,29185,Schuyler (0500000US29185)
0500000US36095,29714,,,SCH,1610503552,11676951,974145,36095,Schuyler (0500000US36095)
0500000US42107,143049,,,SCH,2016509909,10820294,1213685,42107,Schuylkill (0500000US42107)
0500000US39145,74008,,,SCI,1580267231,16098454,1074085,39145,Scioto (0500000US39145)
0500000US29186,18479,,,SCO,1292800352,19739769,765806,29186,Scotland (0500000US29186)
0500000US37165,34174,,,SCO,826569986,3842049,1008585,37165,Scotland (0500000US37165)
0500000US05125,123416,,,SCO,1873940137,17955554,67102,5125,Scott (0500000US05125)
0500000US17169,6902,,,SCO,1132602760,10510632,1785037,17169,Scott (0500000US17169)
0500000US18141,272912,,,SCO,1185636243,9346832,452855,18141,Scott (0500000US18141)
0500000US19163,174669,,,SCO,1186463531,26196368,465270,19163,Scott (0500000US19163)
0500000US20171,5151,,,SCO,1858536838,306079,485048,20171,Scott (0500000US20171)
0500000US21209,57155,,,SCO,729775496,9439750,516951,21209,Scott (0500000US21209)
0500000US27137,200231,,,SCO,16182504854,1586218580,662850,27137,Scott (0500000US27137)
0500000US28123,27990,,,SCO,1577902084,3001523,695782,28123,Scott (0500000US28123)
0500000US29187,66922,,,SCO,1170380017,7218075,758548,29187,Scott (0500000US29187)
0500000US47151,21850,,,SCO,1378652173,2418741,1639788,47151,Scott (0500000US47151)
0500000US51678,7320,,,SCO,6473000,67783,1789071,51678,Scott (0500000US51678)
0500000US31157,36084,,,SCO,1915576079,15402683,835900,31157,Scotts Bluff (0500000US31157)
0500000US13251,14067,,,SCR,1672668617,26023811,350204,13251,Screven (0500000US13251)
0500000US48415,16932,,,SCU,2345090474,5436957,1383993,48415,Scurry (0500000US48415)
0500000US05127,9836,,,SEA,2312470680,14373451,69179,5127,Searcy (0500000US05127)
0500000US05129,7828,,,SEB,1724501452,6461828,69180,5129,Sebastian (0500000US05129)
0500000US08115,2404,,,SED,1419419015,3530746,198173,8115,Sedgwick (0500000US08115)
0500000US20173,523824,,,SED,2582051713,31558986,485049,20173,Sedgwick (0500000US20173)
0500000US12113,188000,,,SEM,2622106398,543294939,306914,12113,Seminole (0500000US12113)
0500000US13253,9147,,,SEM,615233530,49243434,351263,13253,Seminole (0500000US13253)
0500000US40133,23556,,,SEM,1639028938,19925657,1101854,40133,Seminole (0500000US40133)
0500000US36097,17898,,,SEN,850405403,36246373,974146,36097,Seneca (0500000US36097)
0500000US39147,55069,,,SEN,1427151729,4576816,1074086,39147,Seneca (0500000US39147)
0500000US47153,15826,,,SEQ,688550848,498315,1652643,47153,Sequatchie (0500000US47153)
0500000US40135,39281,,,SEQ,1744516972,105109943,1101855,40135,Sequoyah (0500000US40135)
0500000US05131,127799,,,SEV,1375754630,33853972,69181,5131,Sevier (0500000US05131)
0500000US47155,98380,,,SEV,1534539907,13487879,1639789,47155,Sevier (0500000US47155)
0500000US49041,21522,,,SEV,4948000055,20260728,1448034,49041,Sevier (0500000US49041)
0500000US20175,21964,,,SEW,1656693305,1961444,485050,20175,Seward (0500000US20175)
0500000US31159,17609,,,SEW,1479995692,11542537,835901,31159,Seward (0500000US31159)
0500000US48417,3105,,,SHA,2367989254,3268209,1383994,48417,Shackelford (0500000US48417)
0500000US29189,1004125,,,SHA,1315390296,39612404,758549,29189,Shannon (0500000US29189)
0500000US28125,3800,,,SHA,1118149684,8806463,695783,28125,Sharkey (0500000US28125)
0500000US05133,15839,,,SHA,1459650889,45919661,69182,5133,Sharp (0500000US05133)
0500000US06089,182155,,,SHA,9778670503,186039037,1682610,6089,Shasta (0500000US06089)
0500000US55113,18074,,,SHA,3257188233,239912003,1581116,55113,Shawano (0500000US55113)
0500000US20177,178909,,,SHA,1409020133,30313507,485051,20177,Shawnee (0500000US20177)
0500000US55115,40881,,,SHE,2313441749,41883059,1581117,55115,Sheboygan (0500000US55115)
0500000US01115,91103,,,SHE,1635759714,56431801,164997,1115,Shelby (0500000US01115)
0500000US17171,4949,,,SHE,649542036,4814546,424286,17171,Shelby (0500000US17171)
0500000US18143,24384,,,SHE,493140245,6074951,450386,18143,Shelby (0500000US18143)
0500000US19165,11746,,,SHE,1530110527,1486125,465271,19165,Shelby (0500000US19165)
0500000US21211,48065,,,SHE,983603452,15260283,516952,21211,Shelby (0500000US21211)
0500000US29195,23333,,,SHE,1956761965,29542462,758550,29195,Shelby (0500000US29195)
0500000US39149,48230,,,SHE,1055922238,7802978,1074087,39149,Shelby (0500000US39149)
0500000US47157,929744,,,SHE,1969826791,51308328,1639790,47157,Shelby (0500000US47157)
0500000US48419,24022,,,SHE,2060566466,101081677,1383995,48419,Shelby (0500000US48419)
0500000US51680,79009,,,SHE,126848431,1422888,1498429,51680,Shenandoah (0500000US51680)
0500000US27139,150928,,,SHE,922739127,31367796,659514,27139,Sherburne (0500000US27139)
0500000US20179,2447,,,SHE,2320518304,647342,485052,20179,Sheridan (0500000US20179)
0500000US30091,3539,,,SHE,4343256743,75111952,1677577,30091,Sheridan (0500000US30091)
0500000US31161,5127,,,SHE,6321862270,74723228,835902,31161,Sheridan (0500000US31161)
0500000US38083,1265,,,SHE,2518053323,86198839,1034203,38083,Sheridan (0500000US38083)
0500000US56033,30921,,,SHE,6535475075,7986330,1605081,56033,Sheridan (0500000US56033)
0500000US20181,5927,,,SHE,2735193250,548248,485053,20181,Sherman (0500000US20181)
0500000US31163,2959,,,SHE,1465552764,14998613,835903,31163,Sherman (0500000US31163)
0500000US41055,1870,,,SHE,2133151630,19617472,1135863,41055,Sherman (0500000US41055)
0500000US48421,2782,,,SHE,2390195607,425429,1383996,48421,Sherman (0500000US48421)
0500000US26151,40611,,,SHI,2493048510,1624879474,1623016,26151,Shiawassee (0500000US26151)
